CC	2005	2010	2015	2020	2025	2030	2035	2040	2045	2050	2055	2060	2065	2070	2075	2080	2085	2090	2095	2100
TKM	2.852720128	3.61612341512912	4.41676414957136	5.30849503143604	6.0266021439924	6.77471524091752	7.83205820924579	8.99176924605313	10.2601304214986	11.6436168107112	12.0326654763142	12.3824295591697	12.6925787118275	12.9627720407609	13.1926576813038	13.3818723518617	13.5300408862075	13.6367757425962	13.7016764883458	13.7243292584421
TJK	0.980013504	1.86907207747949	2.9483301904031	4.22399519560273	5.48980251814625	6.86387674743032	8.60163792483343	10.5630382670686	12.7649134927971	15.224742486119	16.2171995562333	17.1271077624424	17.9541766869412	18.6981066794696	19.3585884851977	19.9353028544652	20.4279201333371	20.8360998338649	21.1594901828701	21.3977276479876
SVN	19.067131904	19.1069689054367	18.6285724468899	18.1069184687817	16.8767782589065	15.6784031760815	15.1602628110864	14.5917860363481	13.9749763418452	13.3121048564665	11.862098847542	10.5028909244537	9.23259669211209	8.04927134251052	6.95090721975081	5.93543126634035	5.00070234395151	4.1445084213841	3.36456362198773	2.65850512228068
SVK	20.218161152	20.6559467948909	20.6367996236423	20.5849917320162	19.7138535154249	18.8532108778231	18.7369186408173	18.5780572203676	18.3768738781672	18.1337391968629	16.8999505666994	15.7169463247682	14.5841379537392	13.5009180504928	12.4666595649174	11.4807150015911	10.5424155822186	9.65107036655433	8.80596532939072	8.00636239102932
RUS	259.708502016	266.705303381855	268.345179509725	269.474133361807	262.039397972965	254.365034927105	260.203991268246	265.621522654541	270.57420538	275.016570923875	265.513799103198	255.978529130404	246.419198303324	236.844514112968	227.263465133796	217.685332444984	208.119701613158	198.576475269048	189.065886312701	179.598511784206
POL	166.548471808	167.847724956551	165.590687977777	163.047351085024	153.891912552575	144.952935122563	141.85790856286	138.368866274759	134.498657995129	130.262026767317	120.323549460636	110.846704180287	101.825020187608	93.2518191733653	85.1202068915025	77.4230643849618	70.1530387801702	63.3025336252554	56.8636987453836	50.8284195868286
MKD	3.586884096	3.79731491611373	3.92151467403772	4.0451935120746	4.01004887410081	3.97166191004383	4.08685033728621	4.19774744174043	4.30377149061587	4.40430999393984	4.30195278631351	4.19746560451732	4.09088575231215	3.98225172967124	3.87160328099419	3.75898144567176	3.64442861113655	3.52798856854304	3.4097065712304	3.28962939613176
MDA	1.288420224	1.65084892723985	2.03248413401251	2.41714568562197	2.70093569295322	2.96078788267629	3.33746149949696	3.71171138466479	4.08054558866355	4.44076517981684	4.58347211731078	4.69829934511862	4.78604956793497	4.84755121608208	4.88365948239453	4.8952574096619	4.88325703152918	4.84860056994609	4.79226169246248	4.71524683288878
LVA	7.725804032	7.70565743301787	7.56076176533403	7.40354905423375	7.01329288576395	6.63118262304654	6.59410648711872	6.54190676997902	6.47461450646551	6.39230049934332	5.96991694282236	5.56456527265273	5.17604604140195	4.80415340142335	4.44867484689189	4.1093909432616	3.78607504342347	3.47849298979467	3.18640280151876	2.90955434590145
LTU	11.381475328	11.3514903314156	11.1661131232582	10.9628069902122	10.4178369549106	9.88318559551594	9.82999182061325	9.75427513913507	9.65606529036221	9.53545006505243	9.05894900677691	8.59391265575849	8.14037203001869	7.6983591315042	7.26790698574406	6.84904968344054	6.44182242410448	6.04626156185357	5.66240465349945	5.29029050905827
KGZ	1.369691904	2.07225525757474	2.83194527345457	3.68250768396402	4.42505319180355	5.19199526492197	6.2025573471295	7.30459119539024	8.50287584949633	9.80230341155022	10.3418330461613	10.8336006394867	11.2774619727089	11.6732682477421	12.0208659026649	12.3200964181522	12.5707961143929	12.7727959379406	12.9259212379123	13.0299915309075
KAZ	18.291990528	20.5790040821166	22.6001910392738	24.7385680382951	25.8352464262374	26.9285590314239	29.2383310149902	31.6844586893156	34.271859708684	37.005463191316	36.6698898176337	36.2666648307371	35.7973740184388	35.2636540011482	34.6671942807058	34.009739389118	33.2930911429218	32.5191110092867	31.6897225903711	30.8069142328829
HUN	46.680600576	46.6521214378793	45.7093939975636	44.6880351697633	42.2942925226029	39.9500656798707	39.5997362592472	39.1524081748718	38.608618416723	37.9691830942852	35.0756956568326	32.3128948722737	29.6791517709113	27.1727851166732	24.7920593004862	22.5351821309327	20.4003025162971	18.3855080317233	16.4888223647829	14.7082026323059
HRV	18.42722816	18.6746634887855	18.3299130446939	17.9549574923027	16.991970767745	16.0501879267689	15.8716772698031	15.6541437822995	15.3981420123165	15.1043628978852	14.1640366630769	13.2550016693124	12.3771705934161	11.5304532907251	10.7147566813663	9.92998463098916	9.17603782563485	8.45281364040367	7.76020600155849	7.09810524167859
GEO	3.057455616	3.40909789355821	3.74002139789688	4.06185453897442	4.24250998657819	4.39787335444478	4.71921968102385	5.0263463933171	5.31552403889047	5.5827929735859	5.63419178501258	5.66247249971414	5.66834863763012	5.65255658472567	5.61585651461836	5.55903335514325	5.48289780243326	5.38828738526273	5.2760675825847	5.14713299738961
EST	5.473040384	5.47358623354656	5.38096922084684	5.27944390366836	5.00493911736651	4.73609255899764	4.72553358224787	4.70480112421758	4.6738582424849	4.63269062987487	4.29469093322054	3.97172634875186	3.6635983668245	3.37010210922628	3.09102607248843	2.82615185868092	2.57525389297389	2.33809912719994	2.1144467286011	1.90404775288928
CZE	55.707480064	56.1821012477206	55.3561666899831	54.4208073160343	51.4311149287538	48.4995355429401	47.7399692708344	46.8496182748501	45.8303971253682	44.6846814899433	40.8079279107838	37.1329020724677	33.656318914343	30.3747880228952	27.2848093854424	24.3827689367835	21.6649338869225	19.1274478172124	16.766325531412	14.5774476472487
BLR	12.736856064	13.3649890068823	13.7407070837168	14.0863017010709	13.9436487489613	13.7645398619019	14.2203297419679	14.6393526138142	15.016046697811	15.3445455716021	15.0307853006581	14.6930208385149	14.3323642378122	13.9499631791662	13.5470024071736	13.1247052364329	12.6843351316025	12.2271973657728	11.7546407617214	11.2680595209234
BIH	4.527084032	4.96757244193631	5.23756489385994	5.50655100582608	5.56182424437537	5.60334332767632	5.87853107192847	6.14678770005829	6.40613848342745	6.6544853225305	6.55986967032607	6.45143048744445	6.32971418996811	6.19528470171859	6.0487241599147	5.89063365523838	5.7216340082815	5.54236658447737	5.35349414976094	5.15570176935235
BGR	12.60700672	12.8973911802313	12.9018636796212	12.8678394239761	12.3930848597939	11.8970711320702	12.0043735370639	12.0640748362453	12.0718077117914	12.0230121445062	11.6356530635193	11.2419958408341	10.842632735124	10.4381749746086	10.0292535216311	9.61651987451551	9.2006469088422	8.78232976042203	8.36228675239932	7.94126036907894
AZE	5.27261696	6.42499954768001	7.5891420649084	8.85513999744928	9.76585488288494	10.6872271729456	11.9972480740835	13.3872484572306	14.8591505077311	16.4148146299073	16.9059158787935	17.3428933191927	17.725435576652	18.0532213501904	18.3259190122079	18.5431861888851	18.7046693199563	18.8100031966629	18.8588104766138	18.8507011741967
ARM	1.911584896	2.21948119663159	2.51428801316052	2.81725277269706	2.99759483494905	3.16450206329238	3.45029893814703	3.73510808903873	4.0170238179621	4.29400721037905	4.31157807446875	4.30804820196414	4.28429213442449	4.24121243379975	4.17974081180652	4.10083931437187	4.00550156430332	3.894754065552	3.76965757266026	3.6313085292265
ALB	3.694329856	4.13728099136046	4.54443279247063	4.97504965297659	5.20771976597871	5.44000090413309	5.87318040591331	6.32773705380703	6.8041178427392	7.30274850100526	7.28147661327684	7.24662798057153	7.19834131180703	7.13675976843568	7.0620311439064	6.97430805187724	6.87374812368018	6.76051421557337	6.63477462635142	6.49670332592271
o_ME	2.20644812605863	2.51477676107609	2.84389686666483	3.1757783176255	3.71134443362118	4.24686845269052	4.81756719273468	5.38463157933326	5.948019695869	6.50773910718465	6.42417991771465	6.33498738584667	6.24094802531391	6.14279993171424	6.04123061653506	5.93687602781245	5.83032056569599	5.72209791099373	5.61269249904648	5.5025414882679
ISR	115.48721152	124.498231474373	128.078370986086	130.579715778007	141.771525218951	150.767194099296	158.031566036174	163.179700700859	166.452790185763	168.060730945104	156.536802450209	145.378002023873	134.597830143884	124.205670376982	114.207220114769	104.604916024955	95.3983454649071	86.5846373077842	78.1588275744574	70.1141969252009
IRQ	25.85710592	33.6240353661259	44.9076053285095	57.6643940431568	76.8783420913094	98.6580564184638	124.460244212954	152.986157681258	184.116111519305	217.727532484534	229.551681041127	240.772479433262	251.389408205948	261.406299106957	270.830721440479	279.673401358331	287.947681395244	295.669024873104	302.854567557808	309.522717141279
YEM	9.438454784	15.8076782285537	24.335125726482	34.4997656189507	49.9551264496793	68.3493197048614	91.8333108489858	118.904357849948	149.484185886731	183.472759797797	207.199854389887	231.282089478726	255.570812231353	279.93156946857	304.243798107405	328.400330742118	352.306760993091	375.880708273284	399.051016315342	421.756914488004
SYR	18.042793984	24.1125998654915	30.8832440559963	38.3419120269884	49.4855548853565	61.7859981898599	75.6885519821552	90.6455620424571	106.584447419024	123.437448948677	128.088883149037	132.28652796593	136.0505182725	139.401952013421	142.362521097923	144.954189866965	147.198919887634	149.118438714652	150.734049486154	152.066477737983
SAU	188.441870336	205.033529803647	224.008966965583	240.972988351268	273.072391077027	302.165688851103	329.740427141675	354.048813041848	375.199392378449	393.312091390902	373.291624326036	353.663642608628	334.472950230285	315.756517354191	297.544079728378	279.858766068917	262.717734053805	246.132799270426	230.111044895311	214.655402967723
OMN	19.867881472	21.3308196063693	23.2253492926219	24.9148916681026	28.1712624972706	31.114603742705	33.910295778147	36.3690395623285	38.5036185115842	40.327631060114	38.6017815054886	36.8758264065531	35.1568058070745	33.4509683554165	31.7638028988258	30.1000779041673	28.4638863938392	26.8586943950771	25.2873912136172	23.7523401439295
LBN	16.592371712	17.4605234247867	18.5127094080713	19.4847968819358	21.7088152018249	23.7448122359885	25.7672956908227	27.596137830115	29.2536146512835	30.7590918340875	29.5644279644704	28.3977211803904	27.2610304476376	26.1559841461648	25.0838176673704	24.0454117456827	23.0413305174623	22.0718585140871	21.1370359904478	20.236692161166
KWT	36.876283904	40.0419207915937	43.0872777362664	45.6304868691087	50.8445480636247	55.2799843714532	59.5920817200689	63.0965376980572	65.8141608109881	67.7699382944172	61.6338709850306	55.8375601087855	50.374451262021	45.2363102227385	40.4135376734076	35.8954577700397	31.6705786921985	27.7268245172227	24.0517387194761	20.6326603220088
JOR	8.460424192	10.742536032012	12.7372476397975	14.8473209595969	18.4013388736122	22.2059421585659	26.3774539603512	30.7584601132065	35.3326589884094	40.0851327515359	40.9993076791954	41.8110337234949	42.5251997094631	43.146873280861	43.6812191144985	44.133428256192	44.5086581841487	44.8119829693477	45.0483527433054	45.2225615892722
IRN	101.065834496	118.723900768607	140.005482160578	162.405375986526	196.118259352278	231.180423237633	269.886620680439	309.605882128125	350.198800681216	391.546370174966	396.486389599836	400.22719795633	402.854431471591	404.452622799259	405.104371611792	404.889676936861	403.885417291156	402.16496315069	399.797905697082	396.849885891979
BHR	7.970691072	8.40153936263993	8.86840613316379	9.24998653984941	10.1668894286133	10.9330804540601	11.6274283003595	12.1724238639018	12.5796356937512	12.8596578411726	11.8051179337945	10.8058292767561	9.86094492767465	8.96932013713209	8.12956451481812	7.34009018575813	6.5991555613699	5.90490455627481	5.25540124724338	4.64866009818759
ARE	70.591422464	77.9389009881567	83.955567517657	88.900094120407	99.1426736422518	107.756663352636	116.507768431336	123.544884591651	128.877128967602	132.530417466368	119.088783734398	106.475969707011	94.6696991002059	83.6443052209066	73.3714704074763	63.8208946852418	54.9608911518525	46.758908278825	39.1819813718402	32.1971169354947
CHN	1370.036907008	1601.66030572912	1848.88337503344	2093.34877354567	2297.11558694095	2498.54898103064	2559.5797185224	2619.63510770047	2678.70789226632	2736.79072932382	2650.81267925177	2565.72061421911	2481.47063703108	2398.02379866259	2315.3456137578	2233.40564469323	2152.17714452361	2071.63675080189	1991.76422363903	1912.54222250378
PRK	15.610058214303	18.8320923868519	22.4265590019006	26.1138684690724	29.5903440627476	33.1484286840176	34.9621483492895	36.7653526046087	38.556995829563	40.3361087149303	40.1292367081058	39.8477501497873	39.4962412964096	39.0788522818346	38.5993228894413	38.0610319107787	37.4670330276669	36.8200859964798	36.1226837839686	35.3770761975868
VNM	31.172517888	43.2524218080016	57.6957027280254	74.0760251662235	90.9669434916983	109.448805415156	123.282643153484	137.747161537218	152.846437116181	168.584651584895	172.107965239581	174.986066082337	177.256467654744	178.952873127797	180.105571300544	180.741778708417	180.885935644485	180.559962571608	179.78348231836	178.57401255803
MNG	0.946532672	1.28917751673988	1.70995445198133	2.18428924055866	2.66012222645876	3.17597015088361	3.55195899514669	3.9414664338699	4.34452565732145	4.76117643656614	4.84711387286778	4.91420349089061	4.96363712936432	4.99649173768636	5.01374169096351	5.01626946228405	5.00487489320043	4.98028326284038	4.94315232289583	4.89407843848027
LAO	1.735146624	2.54974041556331	3.57802446549257	4.78623358171481	6.08803578194649	7.54938694789753	8.7067871063854	9.93666870128772	11.239779496096	12.6168570393259	13.1862331203221	13.7143909327805	14.2019573860297	14.6493819898683	15.0569483789355	15.4247836577376	15.75286582457	16.0410294820165	16.2889699994677	16.496246257353
KHM	3.655794176	5.58094437558956	8.10042197617092	11.1142030789166	14.4626953235311	18.2724903439056	21.6062268242106	25.20914635188	29.084693342281	33.2362209866429	35.0464633206666	36.7506140655375	38.3486458699593	39.8401359949392	41.2242832041734	42.4999202165416	43.6655221625938	44.7192113884207	45.658758866675	46.4815824022969
USA	9764.800036864	10108.553991318	10360.0452095635	10611.5364278089	10873.1786715161	11134.8209152234	11119.6927548861	11104.5645945489	11089.4364342116	11074.3082738744	10932.972369912	10791.6364659496	10650.3005619872	10508.9646580248	10367.6287540624	10226.2928501	10084.9569461376	9943.6210421752	9802.2851382128	9660.94923425041
o_W-OECD	10.2163913946753	10.4343900858007	10.5667512701119	10.6943169444349	10.5991236772759	10.5017389541817	10.2548784366627	10.0093397273826	9.76513581798134	9.52227994502839	9.18213579210939	8.84360903853084	8.50673698242687	8.17155812907719	7.83811224620126	7.50644042316048	7.17658513451871	6.84859030848857	6.52250140088567	6.19836547532849
TUR	199.267319808	257.968619451479	320.801128837428	390.396223630781	455.859303148724	525.531249874486	587.943020524915	652.419905684192	718.972820891598	787.612444938171	832.781056412143	876.201517940495	917.757673271588	957.322680783589	994.757749250962	1029.91068944586	1062.61424947789	1092.68419521834	1119.91708905092	1144.08771012389
SWE	239.567683584	243.612237680942	246.364271400921	248.789148237006	246.932804967261	244.795697798003	240.205936011376	235.406837246567	230.397063730878	225.175286420399	214.469992666954	203.839278495591	193.288876710097	182.825072119574	172.454767818267	162.18556116655	152.02583116632	141.984839270227	132.072846091838	122.301247015301
PRT	106.456604672	112.314528717948	116.151240441373	120.087764113811	121.085887401847	122.079464601047	121.968183432543	121.812318883696	121.611513356327	121.36540631228	119.927158604918	118.376873690585	116.711262651651	114.926865719322	113.020037242837	110.98692871465	108.823469526476	106.525345065478	104.087971678986	101.506467935599
NOR	166.906200064	170.049375898719	172.16321206288	173.894171996765	172.794554693875	171.31947038481	167.393185416815	163.204094271932	158.750517492452	154.03078657971	144.587736273626	135.262466131435	126.062145740262	116.99458342521	108.068301002573	99.2926193838137	90.6777569192272	82.2349427559873	73.9765479620356	65.9162377594917
NLD	370.638487552	374.101184001743	374.696768818565	375.00186589198	371.407577820724	367.591524179308	359.037577939322	350.413820216683	341.719931859624	332.955605010878	319.709912314477	306.502401527666	293.337440357821	280.219856325343	267.154993449738	254.14877730154	241.207789884106	228.339356108792	215.551643997205	202.853781204042
MLT	3.806709248	4.03890262966601	4.25891915381752	4.4877928028735	4.62580842526078	4.76695839344953	4.83606617397513	4.90489846594017	4.97344808269311	5.0417074908221	5.06212858594506	5.07827888236451	5.08985161342717	5.09651106388741	5.09788911619085	5.09358129228494	5.08314220296046	5.06608029874577	5.04185179415085	5.00985360945001
LUX	19.603832832	20.4026760224979	21.1119127000909	21.7448473594716	22.158277570879	22.4697537524578	22.5696082289173	22.5655233370588	22.4567930483513	22.242712908403	20.8928158746612	19.5437631145147	18.1968249212405	16.8534269264788	15.5151699935552	14.1838530804878	12.8614995942286	11.5503878645038	10.253086497638	8.97249553476775
ITA	1074.76320256	1088.09284063831	1085.38741510361	1082.24079760022	1058.48986911485	1034.95287209501	1005.49484988529	976.371431218049	947.585458561119	919.139806921789	875.195879119812	831.9852080877	789.524719519129	747.831888399987	706.924764336466	666.821998693731	627.54287375614	589.107334156426	551.536020865747	514.850308091237
ISL	8.407626752	8.68495412438233	8.86930794046113	9.0379521491409	8.98858816133385	8.9260820661679	8.70616241294661	8.48020248031218	8.24816617047031	8.01001780272793	7.58748865658928	7.16981678611878	6.75725553903381	6.35007936945895	5.94858624855695	5.55310042222336	5.16397557610305	4.78159848048353	4.4063932028154	4.03882599448546
IRL	94.955773952	103.569543756296	108.91240656127	114.098190590424	116.337810091725	118.363020553325	119.117769868966	119.666941542318	120.009076708876	120.142715495238	114.89706885945	109.696061959843	104.541721564635	99.4362311163165	94.3819480967858	89.3814238666103	84.4374264065121	79.5529664764541	74.7313278155274	69.9761021397806
GRC	112.125485056	117.33327816624	121.300865601755	125.370075615284	126.963883929506	128.571346723538	129.300545368439	130.00598379493	130.687405345224	131.344547431944	129.181057341418	126.888194676241	124.463773234564	121.90560885936	119.211527675993	116.379375908605	113.407031571546	110.292418393963	107.033522412213	103.628411759996
GBR	1438.282678272	1464.59666809984	1483.03322393095	1499.90227966827	1490.70427212915	1480.18192279668	1454.92589570161	1428.71692815472	1401.54890723534	1373.41575823056	1319.8912346892	1266.26595520252	1212.55986333625	1158.79558155914	1104.99876142378	1051.19848633363	997.427736148763	943.723924778483	890.129524252773	836.692791675812
FRA	1327.96383232	1360.92113255669	1379.41913320064	1396.79525955562	1388.66622023318	1379.64879538707	1356.30238796637	1332.39811519987	1307.93246408515	1282.90194831769	1233.90358904321	1185.0293152499	1136.29216369055	1087.70652225839	1039.28829582374	991.055096511823	943.02646269713	895.224111864232	847.672233565715	800.397830050642
FIN	119.905107968	121.482081181589	121.964372267204	122.346484755878	120.169376263767	117.960976772251	114.454797051647	110.963452045935	107.487117041737	104.025972020934	99.7529047854003	95.4997635924301	91.2680582931815	87.0594435226643	82.8757360615956	78.7189347383994	74.59124331466	70.4950968879478	66.4331924579197	62.4085244407081
ESP	580.673470464	615.259130179835	633.727356492437	652.536380748668	655.094196983415	657.722185308742	655.915588895221	654.099430583351	652.273362951462	650.437020073262	631.249010896584	611.941362995016	592.512096445236	572.959238383825	553.280831288748	533.474942820003	513.539677510811	493.473190661499	473.273704863429	452.939529673872
DNK	158.225924096	158.596386247871	157.528996435241	156.286031855947	152.641389932105	148.919733955067	143.491629133211	138.072487869512	132.66250686498	127.261891651687	120.648788932549	114.093255075871	107.599429825084	101.171843713974	94.8154646952043	88.5357515799563	82.338715476778	76.2309906605203	70.2199166023059	64.3136332642367
DEU	1900.221169664	1890.44930869862	1864.30361098748	1837.06554258955	1778.13859093851	1719.8602027492	1648.93535156486	1579.23373855045	1510.7653975739	1443.54045785207	1382.85841686692	1322.53409758092	1262.58996353626	1203.05050335482	1143.94246870606	1085.29514686333	1027.14067387239	969.514395586508	912.455285342747	856.00642894335
CYP	9.147165696	9.94572770917678	10.7433897675058	11.5740931971817	12.2026194960689	12.8455327376707	13.3579276336818	13.8780907451505	14.4060460955123	14.9418156928224	14.8085300743359	14.6648043284345	14.51008946306	14.3437905698674	14.1652615721665	13.9737992163298	13.768636175294	13.5489331059711	13.3137694692564	13.062132880165
CHE	246.04925952	248.117222318249	248.50994584364	248.49511102906	244.705664537711	240.590995466855	234.039824703336	227.263724981451	220.261336070289	213.031312213665	198.865767498298	185.035437226059	171.549693111812	158.418360084468	145.651753815545	133.260722952168	121.256696831996	109.651739613654	98.4586119490159	87.6908415628918
CAN	714.458267648	746.83628600793	774.015664014196	800.337919998964	811.422827624223	821.320575751084	820.590322090341	818.851846132342	816.098040507848	812.321796028851	779.895057438975	747.613583821663	715.487409793749	683.527505191267	651.745886196439	620.1557426755	588.771584553867	557.609410632693	526.686903964625	496.023658793249
BEL	228.417175552	231.069256906082	231.650115698995	232.064487310536	228.53969561913	224.949063206728	218.994420986955	213.047118166563	207.107320597884	201.175201680582	193.346458505795	185.543196933296	177.767660094481	170.022314900979	162.309879207136	154.633352961857	146.996054046873	139.401659641058	131.85425412654	124.358384771227
AUT	193.838219264	196.918498178618	197.065429741381	197.049909643509	193.53901125141	189.968897231344	184.32198277104	178.691534359993	173.077785028645	167.480975558787	158.974920101362	150.612509753975	142.397685152079	134.334571827059	126.427495091948	118.680996764411	111.099854028772	103.689100799347	96.4540520219532	89.4003314431553
o_SEA3	19.1742923879137	27.0223497114054	36.1080169560879	45.9648168729054	60.5747604948815	76.4691553896926	90.5443132419038	105.241584028606	120.466810669514	136.137257037259	140.144717731391	144.11506018307	148.049243634093	151.948135030393	155.812522996188	159.643129274619	163.440618156428	167.20560429899	170.938659248587	174.640316911168
o_SEA2	43.0503597768341	51.702778898002	60.5227352526823	68.9886908589817	80.7611041878427	92.1183060039004	97.6843074608811	102.966233220917	107.979390514907	112.740730677244	111.309065593104	109.911209006636	108.544441693545	107.206387784007	105.89496121226	104.608321902444	103.344839685874	102.10306440324	100.881700988962	99.6795885950105
o_SEA1	0.57358756996379	0.695346927077717	0.819717991963014	0.939911691692854	1.11080828022601	1.27786321087776	1.36638220263467	1.45199164186364	1.5347760315664	1.6148546193919	1.58634405738525	1.55949234281504	1.53413640453013	1.51013418408645	1.48736135239962	1.46570862346355	1.44507954218941	1.42538865152599	1.40655996510072	1.38852568757171
WSM	0.230901296	0.268112441001222	0.302109507793702	0.33228075049233	0.379575348550331	0.423072374868714	0.431697012366939	0.438461867775918	0.443622362007921	0.447406228986945	0.443630354250384	0.440234511478158	0.437179180786047	0.434429959824595	0.4319567637774	0.42973317084324	0.427735883244441	0.425944280652455	0.424340048057754	0.422906863997773
VUT	0.24455968	0.309795678475035	0.380106870668355	0.450654729914853	0.549920127336951	0.650254175965099	0.71496922560247	0.779078824450965	0.84240950053595	0.904842343461676	0.896776992658725	0.889456285761379	0.882803281090847	0.876750994908776	0.871240844813623	0.866221376210915	0.861647213567736	0.857478191487226	0.853678630632542	0.850216731092003
TON	0.153462048	0.173606275416864	0.192735567582826	0.208940530037011	0.235839916260043	0.259800281739814	0.26711461322463	0.273356261724375	0.278659999317249	0.283147737728013	0.2734978790515	0.264510719794745	0.256119998276325	0.248268004022217	0.240904241408438	0.233984336319051	0.227469135778714	0.221323961958651	0.215517990534314	0.210023729865177
THA	122.725244928	137.662160861981	149.953050425759	159.552232486812	173.945261276811	185.23864513528	183.755575815315	181.475363031274	178.566097681939	175.16948313261	165.585042547863	156.705614595881	148.460260214656	140.787200286148	133.632384074421	126.948317993257	120.693101097108	114.829625944084	109.324912670233	104.149551069158
SLB	0.299277024	0.400243164037971	0.515007113705995	0.637769174658537	0.80820292533335	0.989687313982284	1.12311051609646	1.26029543184457	1.40057350848179	1.54336983133526	1.57240643497607	1.6003500003229	1.62729853324398	1.65333752088913	1.67854188623463	1.70297758722736	1.72670293371039	1.74976967858237	1.77222392709575	1.79410689870483
SGP	91.476107264	100.938923546474	106.998277976158	110.36013969588	115.98321946008	118.587586011039	110.711188841108	102.42246969768	93.9026476365071	85.2959376658695	73.3370189099721	62.5509971098794	52.8169205577949	44.0294886913872	36.0966055785322	28.937378308901	22.4804686785897	16.6627274976472	11.4280565572915	6.72645517934863
PYF	3.447543296	3.83233592471807	4.15132991958404	4.36928425175514	4.67685634632194	4.86812118249714	4.69788358000969	4.4938705284162	4.26198902153341	4.00732902634378	3.53130044442976	3.0931243880909	2.68896577846667	2.31548503720711	1.96976064290424	1.64922577070664	1.35161611515634	1.07492665924217	0.817375649853386	0.577374416051209
PNG	3.419955456	4.56565060769406	5.85984666669325	7.24297416857292	9.18108529493821	11.2468442276611	12.7429396317056	14.2781383149962	15.8450820752538	17.4374872969867	17.8677203988486	18.2812441527349	18.6795709833514	19.0640199455244	19.435746917612	19.7957693047142	20.1449863821935	20.4841961515765	20.8141093870819	21.1353614043514
PHL	75.912536064	95.4778655933575	116.104135636426	136.89134037191	164.770496639038	192.779743401208	208.6646143359	224.293867411423	239.651944541914	254.732033611753	253.113888305832	251.573958682663	250.104657790992	248.699375117474	247.352324030009	246.058416962733	244.813162630184	243.612580864138	242.453131645951	241.331655648377
PAK	73.320964096	100.114600912825	132.770863019631	168.60745731669	216.964151991503	269.188988471404	308.834796544219	349.824117212125	391.937079600631	434.982572464085	451.325816785044	467.161055800653	482.531824933454	497.476124341552	512.027282767572	526.214664317721	540.064250513844	553.599122567474	566.83986327983	579.804893775624
NPL	5.494252032	9.18805406114153	13.8715774994095	19.3326590577536	26.8333489693201	35.3422534805201	42.6794875886219	50.453591941941	58.6111691170337	67.1036899281704	71.0581659206573	74.8509427931568	78.4968784157831	82.0089282121287	85.3984422539672	88.6754083332134	91.8486521352325	94.926003094539	97.9144326067272	100.820169827269
NCL	2.682347008	3.02675478063898	3.30397924727405	3.5022378046889	3.8020671761271	4.01039653417019	3.92927043225287	3.81452221729599	3.67042189610837	3.50082505517102	3.09622891225952	2.72371787469471	2.38004197679908	2.0623711467106	1.76822957978374	1.49544204624481	1.24208967564102	1.0064733224182	0.787083038286529	0.582572495858944
MYS	90.319740928	104.477082492847	116.984667715274	127.311191353648	141.224937811988	152.545396811246	153.168325452282	152.825019861608	151.636135188457	149.710926429366	138.635071763706	128.362188003701	118.811632121163	109.913172311512	101.605360900446	93.8342031370461	86.5520609454504	79.7167446358025	73.2907560211367	67.2406542914567
MDV	0.624333056	0.739086499543047	0.857699057400096	0.965618445223965	1.10846341439854	1.2380979019937	1.28536490303301	1.32613741131579	1.36093359984169	1.39026755427993	1.35098994740574	1.31363914300692	1.27803075054605	1.24400408087128	1.21141844358429	1.18015011770539	1.15008985699347	1.12114082297288	1.09321686248969	1.06624106460635
LKA	16.331874304	19.2150701104268	21.9980611026438	24.5518153011195	27.9245428058807	30.9710276981581	31.8165322348566	32.4803611398772	32.9792109776151	33.3291186334026	32.7595682995224	32.1991653418336	31.6473121129065	31.1034844653586	30.5672203172654	30.038110296056	29.5157900329165	28.9999337775643	28.4902490766285	27.9864723144008
KOR	511.658524672	543.273660146834	559.183885100872	561.15047043613	574.624298102523	573.144709648857	526.588653326093	479.455486796876	432.702911011429	387.06241373893	337.64041734037	292.92440610383	252.430165850577	215.736127739827	182.473576007088	152.31863645459	124.985679007034	100.221851473491	77.8025245236927	57.5274754599896
IND	457.370894336	628.096563351467	821.558424686937	1029.67641335964	1302.90197092217	1591.22189018024	1791.01843333422	1991.84441919455	2192.81508416839	2393.24515249473	2441.27598525001	2483.59781911774	2520.8054871659	2553.41678330693	2581.88450566999	2606.60630982994	2627.93282288068	2646.17436624096	2661.60655776046	2674.47500518365
IDN	165.020483584	204.388402686877	244.469654823142	284.149203051485	338.06572594639	391.3510762701	420.287120229335	448.218975627471	475.153672897712	501.115717588125	498.386430884719	495.449624228139	492.330102395671	489.049422645507	485.626402891884	482.077537457716	478.417339436239	474.658624342448	470.812746472177	466.889796917576
FSM	0.2157	0.240379578436436	0.264059696131353	0.283217876341014	0.317377254527587	0.346980639059478	0.349750871520153	0.350960276228648	0.350864685088607	0.349686420212802	0.336723662560699	0.32460636427239	0.313250496929676	0.302582870353919	0.292539438920891	0.283063915869308	0.274106632182153	0.265623591118391	0.257575680346038	0.249928011855616
FJI	1.652776448	1.84778970759121	2.00638248886733	2.12818840577349	2.33552515474276	2.50308409405804	2.49123517498727	2.46849058340006	2.43703469665205	2.39871924957633	2.26565560070208	2.14241579853824	2.02801100858472	1.92158008269995	1.82236960358135	1.72971755815732	1.64303989263802	1.56181937280042	1.48559630119726	1.41396073992647
